meter_id,dt_id,feeder_id,zone,sanctioned_load,tariff_type,lat,long
H82822,DT-456,FDR-015,Koramangala,2.7,LT2-domestic,12.975544,77.735831
M02823,DT-456,FDR-015,Koramangala,3.4,LT2-domestic,12.975738,77.73657
M02824,DT-456,FDR-015,Koramangala,3.7,LT2-domestic,12.975649,77.739346
M02825,DT-456,FDR-015,Koramangala,1.3,LT2-domestic,12.97753,77.734789
M02826,DT-456,FDR-015,Koramangala,3.1,LT2-domestic,12.974351,77.734617
M02827,DT-456,FDR-015,Koramangala,3.2,LT2-domestic,12.975462,77.735144
M02828,DT-456,FDR-015,Koramangala,2.8,LT2-domestic,12.974858,77.736531
M02829,DT-456,FDR-015,Koramangala,1.3,LT2-domestic,12.976168,77.736784
M02830,DT-456,FDR-015,Koramangala,2.3,LT2-domestic,12.974657,77.736176
M02831,DT-456,FDR-015,Koramangala,3.8,LT2-domestic,12.974039,77.736531
M02832,DT-456,FDR-015,Koramangala,44.5,LT5-commercial,12.976395,77.736912
M02833,DT-456,FDR-015,Koramangala,39.9,LT5-commercial,12.975765,77.736758
M02834,DT-456,FDR-015,Koramangala,3.7,LT2-domestic,12.975699,77.737474
M02835,DT-456,FDR-015,Koramangala,2.9,LT2-domestic,12.976848,77.735474
M02836,DT-456,FDR-015,Koramangala,3.7,LT2-domestic,12.973573,77.734824
M02837,DT-456,FDR-015,Koramangala,1.3,LT2-domestic,12.975794,77.735949
M02838,DT-456,FDR-015,Koramangala,2.7,LT2-domestic,12.975986,77.737581
M02839,DT-456,FDR-015,Koramangala,4.7,LT2-domestic,12.976749,77.73479
M02840,DT-456,FDR-015,Koramangala,3.0,LT2-domestic,12.974839,77.735795
H82841,DT-456,FDR-015,Koramangala,1.5,LT2-domestic,12.974935,77.737627
M02842,DT-456,FDR-015,Koramangala,4.8,LT2-domestic,12.975613,77.736037
M02843,DT-456,FDR-015,Koramangala,2.3,LT2-domestic,12.97584,77.737177
M02844,DT-456,FDR-015,Koramangala,1.5,LT2-domestic,12.975148,77.735163
M02845,DT-456,FDR-015,Koramangala,3.4,LT2-domestic,12.97697,77.735356
M02846,DT-456,FDR-015,Koramangala,3.5,LT2-domestic,12.975785,77.737241
M02847,DT-456,FDR-015,Koramangala,2.3,LT2-domestic,12.977096,77.735858
M02848,DT-456,FDR-015,Koramangala,1.4,LT2-domestic,12.97503,77.735956
M02849,DT-456,FDR-015,Koramangala,1.6,LT2-domestic,12.976978,77.735699
M02850,DT-457,FDR-015,Koramangala,33.5,LT5-commercial,12.958326,77.759686
M02851,DT-457,FDR-015,Koramangala,4.3,LT2-domestic,12.957518,77.757907
M02852,DT-457,FDR-015,Koramangala,3.4,LT2-domestic,12.958856,77.759935
M02853,DT-457,FDR-015,Koramangala,2.9,LT2-domestic,12.958256,77.758208
M02854,DT-457,FDR-015,Koramangala,2.0,LT2-domestic,12.958755,77.755925
M02855,DT-457,FDR-015,Koramangala,2.6,LT2-domestic,12.957316,77.757337
M02856,DT-457,FDR-015,Koramangala,1.6,LT2-domestic,12.959574,77.75659
M02857,DT-457,FDR-015,Koramangala,1.2,LT2-domestic,12.959253,77.75637
M02858,DT-457,FDR-015,Koramangala,4.2,LT2-domestic,12.958611,77.756617
M02859,DT-457,FDR-015,Koramangala,4.8,LT2-domestic,12.958049,77.757493
M02860,DT-457,FDR-015,Koramangala,3.8,LT2-domestic,12.958656,77.75614
M02861,DT-457,FDR-015,Koramangala,3.6,LT2-domestic,12.95781,77.754846
M02862,DT-457,FDR-015,Koramangala,3.8,LT2-domestic,12.957933,77.757586
M02863,DT-457,FDR-015,Koramangala,2.0,LT2-domestic,12.957008,77.757704
M02864,DT-457,FDR-015,Koramangala,3.3,LT2-domestic,12.957984,77.756545
H82865,DT-457,FDR-015,Koramangala,3.5,LT2-domestic,12.956844,77.755976
M02866,DT-457,FDR-015,Koramangala,3.7,LT2-domestic,12.955694,77.757998
M02867,DT-457,FDR-015,Koramangala,2.8,LT2-domestic,12.959711,77.759945
M02868,DT-457,FDR-015,Koramangala,3.8,LT2-domestic,12.956828,77.757575
M02869,DT-457,FDR-015,Koramangala,4.5,LT2-domestic,12.958639,77.757712
M02870,DT-457,FDR-015,Koramangala,4.6,LT2-domestic,12.958141,77.756868
M02871,DT-457,FDR-015,Koramangala,1.5,LT2-domestic,12.957906,77.756627
M02872,DT-457,FDR-015,Koramangala,1.4,LT2-domestic,12.956503,77.757823
M02873,DT-457,FDR-015,Koramangala,43.7,LT5-commercial,12.958454,77.758112
M02874,DT-457,FDR-015,Koramangala,3.5,LT2-domestic,12.957934,77.757506
M02875,DT-457,FDR-015,Koramangala,4.7,LT2-domestic,12.958609,77.757008
M02876,DT-457,FDR-015,Koramangala,3.0,LT2-domestic,12.959138,77.757745
M02877,DT-457,FDR-015,Koramangala,1.1,LT2-domestic,12.959125,77.756942
M02878,DT-457,FDR-015,Koramangala,4.3,LT2-domestic,12.95773,77.757717
M02879,DT-457,FDR-015,Koramangala,3.8,LT2-domestic,12.958393,77.756946
M02880,DT-457,FDR-015,Koramangala,2.0,LT2-domestic,12.957687,77.759103
M02881,DT-457,FDR-015,Koramangala,4.9,LT2-domestic,12.959859,77.758547
M02882,DT-457,FDR-015,Koramangala,2.5,LT2-domestic,12.957966,77.759169
M02883,DT-457,FDR-015,Koramangala,1.1,LT2-domestic,12.959149,77.757805
M02884,DT-457,FDR-015,Koramangala,1.9,LT2-domestic,12.958525,77.756095
M02885,DT-457,FDR-015,Koramangala,4.3,LT2-domestic,12.958056,77.757399
M02886,DT-457,FDR-015,Koramangala,4.7,LT2-domestic,12.95736,77.756612
M02887,DT-457,FDR-015,Koramangala,3.8,LT2-domestic,12.958056,77.757541
M02888,DT-457,FDR-015,Koramangala,2.8,LT2-domestic,12.957855,77.756164
M02889,DT-457,FDR-015,Koramangala,34.3,LT5-commercial,12.95813,77.755352
M02890,DT-457,FDR-015,Koramangala,1.5,LT2-domestic,12.95713,77.757327
M02891,DT-457,FDR-015,Koramangala,1.2,LT2-domestic,12.957652,77.757855
M02892,DT-457,FDR-015,Koramangala,3.3,LT2-domestic,12.957548,77.756755
M02893,DT-457,FDR-015,Koramangala,2.4,LT2-domestic,12.958987,77.756468
M02894,DT-457,FDR-015,Koramangala,1.6,LT2-domestic,12.95842,77.755928
M02895,DT-457,FDR-015,Koramangala,5.0,LT2-domestic,12.957839,77.75672
M02896,DT-457,FDR-015,Koramangala,1.2,LT2-domestic,12.958269,77.757193
M02897,DT-457,FDR-015,Koramangala,3.2,LT2-domestic,12.958767,77.758535
M02898,DT-457,FDR-015,Koramangala,3.2,LT2-domestic,12.958531,77.758532
M02899,DT-457,FDR-015,Koramangala,4.5,LT2-domestic,12.959331,77.755674
M02900,DT-458,FDR-015,Koramangala,4.5,LT2-domestic,12.968145,77.762236
M02901,DT-458,FDR-015,Koramangala,4.8,LT2-domestic,12.966557,77.763553
M02902,DT-458,FDR-015,Koramangala,2.4,LT2-domestic,12.968322,77.763962
M02903,DT-458,FDR-015,Koramangala,3.0,LT2-domestic,12.968033,77.763574
M02904,DT-458,FDR-015,Koramangala,1.2,LT2-domestic,12.96851,77.765052
M02905,DT-458,FDR-015,Koramangala,5.0,LT2-domestic,12.968355,77.764124
M02906,DT-458,FDR-015,Koramangala,2.9,LT2-domestic,12.968274,77.762529
M02907,DT-458,FDR-015,Koramangala,16.3,LT5-commercial,12.968825,77.763592
M02908,DT-458,FDR-015,Koramangala,2.4,LT2-domestic,12.968488,77.762601
M02909,DT-458,FDR-015,Koramangala,3.4,LT2-domestic,12.967678,77.763184
M02910,DT-458,FDR-015,Koramangala,5.0,LT2-domestic,12.968864,77.763242
M02911,DT-458,FDR-015,Koramangala,2.9,LT2-domestic,12.966469,77.763176
M02912,DT-458,FDR-015,Koramangala,4.1,LT2-domestic,12.967873,77.764284
M02913,DT-458,FDR-015,Koramangala,1.4,LT2-domestic,12.968551,77.763321
M02914,DT-458,FDR-015,Koramangala,27.4,LT5-commercial,12.967847,77.76287
M02915,DT-458,FDR-015,Koramangala,3.1,LT2-domestic,12.968612,77.764705
M02916,DT-458,FDR-015,Koramangala,1.7,LT2-domestic,12.967926,77.762585
M02917,DT-458,FDR-015,Koramangala,1.3,LT2-domestic,12.967662,77.765179
M02918,DT-458,FDR-015,Koramangala,2.4,LT2-domestic,12.970085,77.763812
M02919,DT-458,FDR-015,Koramangala,3.3,LT2-domestic,12.968729,77.764921
M02920,DT-458,FDR-015,Koramangala,4.2,LT2-domestic,12.967274,77.764338
M02921,DT-458,FDR-015,Koramangala,1.2,LT2-domestic,12.969162,77.764685
M02922,DT-458,FDR-015,Koramangala,20.8,LT5-commercial,12.968438,77.76375
M02923,DT-458,FDR-015,Koramangala,4.4,LT2-domestic,12.967131,77.76266
M02924,DT-458,FDR-015,Koramangala,2.9,LT2-domestic,12.966506,77.762462
M02925,DT-458,FDR-015,Koramangala,3.5,LT2-domestic,12.968948,77.76426
M02926,DT-458,FDR-015,Koramangala,4.4,LT2-domestic,12.969666,77.764074
M02927,DT-458,FDR-015,Koramangala,3.0,LT2-domestic,12.968021,77.764074
M02928,DT-458,FDR-015,Koramangala,1.4,LT2-domestic,12.970271,77.762644
M02929,DT-458,FDR-015,Koramangala,1.9,LT2-domestic,12.969567,77.763975
M02930,DT-458,FDR-015,Koramangala,2.0,LT2-domestic,12.96641,77.764636
M02931,DT-458,FDR-015,Koramangala,3.1,LT2-domestic,12.967024,77.765065
M02932,DT-458,FDR-015,Koramangala,5.0,LT2-domestic,12.969482,77.763979
M02933,DT-458,FDR-015,Koramangala,3.9,LT2-domestic,12.967949,77.764024
M02934,DT-458,FDR-015,Koramangala,1.9,LT2-domestic,12.969401,77.763689
M02935,DT-458,FDR-015,Koramangala,1.8,LT2-domestic,12.967835,77.763355
M02936,DT-458,FDR-015,Koramangala,3.3,LT2-domestic,12.968038,77.764042
M02937,DT-458,FDR-015,Koramangala,3.2,LT2-domestic,12.968668,77.762623
M02938,DT-458,FDR-015,Koramangala,1.5,LT2-domestic,12.970379,77.76361
M02939,DT-458,FDR-015,Koramangala,3.3,LT2-domestic,12.968072,77.763574
M02940,DT-458,FDR-015,Koramangala,3.7,LT2-domestic,12.966502,77.762797
M02941,DT-458,FDR-015,Koramangala,1.1,LT2-domestic,12.97025,77.763059
M02942,DT-458,FDR-015,Koramangala,4.3,LT2-domestic,12.968322,77.761986
M02943,DT-458,FDR-015,Koramangala,3.6,LT2-domestic,12.96651,77.764121
M02944,DT-458,FDR-015,Koramangala,4.2,LT2-domestic,12.968084,77.76419
M02945,DT-458,FDR-015,Koramangala,2.5,LT2-domestic,12.967923,77.765383
M02946,DT-458,FDR-015,Koramangala,1.1,LT2-domestic,12.968089,77.764523
M02947,DT-458,FDR-015,Koramangala,1.8,LT2-domestic,12.966756,77.764021
M02948,DT-458,FDR-015,Koramangala,1.8,LT2-domestic,12.966005,77.764661
M02949,DT-458,FDR-015,Koramangala,3.3,LT2-domestic,12.969796,77.765105
M02950,DT-459,FDR-015,Koramangala,4.5,LT2-domestic,12.972268,77.791397
M02951,DT-459,FDR-015,Koramangala,2.9,LT2-domestic,12.97379,77.789216
M02952,DT-459,FDR-015,Koramangala,1.6,LT2-domestic,12.972663,77.79078
M02953,DT-459,FDR-015,Koramangala,4.8,LT2-domestic,12.974529,77.791167
M02954,DT-459,FDR-015,Koramangala,5.0,LT2-domestic,12.974122,77.789859
M02955,DT-459,FDR-015,Koramangala,4.5,LT2-domestic,12.975435,77.791809
M02956,DT-459,FDR-015,Koramangala,2.6,LT2-domestic,12.972582,77.792414
M02957,DT-459,FDR-015,Koramangala,2.9,LT2-domestic,12.973162,77.790751
M02958,DT-459,FDR-015,Koramangala,1.6,LT2-domestic,12.974252,77.791537
M02959,DT-459,FDR-015,Koramangala,4.2,LT2-domestic,12.97308,77.789829
M02960,DT-459,FDR-015,Koramangala,4.7,LT2-domestic,12.972852,77.791886
M02961,DT-459,FDR-015,Koramangala,1.4,LT2-domestic,12.972136,77.791466
M02962,DT-459,FDR-015,Koramangala,3.1,LT2-domestic,12.973662,77.791443
M02963,DT-459,FDR-015,Koramangala,47.0,LT5-commercial,12.97517,77.789491
M02964,DT-459,FDR-015,Koramangala,4.6,LT2-domestic,12.975322,77.792141
M02965,DT-459,FDR-015,Koramangala,3.9,LT2-domestic,12.972516,77.789132
M02966,DT-459,FDR-015,Koramangala,4.6,LT2-domestic,12.97254,77.789985
M02967,DT-459,FDR-015,Koramangala,1.1,LT2-domestic,12.974499,77.789692
M02968,DT-459,FDR-015,Koramangala,2.7,LT2-domestic,12.974402,77.790821
M02969,DT-459,FDR-015,Koramangala,1.5,LT2-domestic,12.972815,77.791647
M02970,DT-459,FDR-015,Koramangala,2.3,LT2-domestic,12.974606,77.789437
M02971,DT-459,FDR-015,Koramangala,1.2,LT2-domestic,12.972439,77.790755
M02972,DT-459,FDR-015,Koramangala,4.3,LT2-domestic,12.974088,77.788476
M02973,DT-459,FDR-015,Koramangala,1.1,LT2-domestic,12.97372,77.790367
M02974,DT-459,FDR-015,Koramangala,4.1,LT2-domestic,12.974566,77.791683
M02975,DT-459,FDR-015,Koramangala,1.4,LT2-domestic,12.972626,77.791351
M02976,DT-459,FDR-015,Koramangala,1.4,LT2-domestic,12.973992,77.791077
M02977,DT-459,FDR-015,Koramangala,3.9,LT2-domestic,12.974784,77.791184
M02978,DT-459,FDR-015,Koramangala,3.6,LT2-domestic,12.97529,77.791384
M02979,DT-459,FDR-015,Koramangala,22.8,LT5-commercial,12.972675,77.790074
M02980,DT-459,FDR-015,Koramangala,12.0,LT5-commercial,12.970354,77.789948
M02981,DT-459,FDR-015,Koramangala,1.3,LT2-domestic,12.973221,77.790122
M02982,DT-459,FDR-015,Koramangala,1.1,LT2-domestic,12.974011,77.789983
M02983,DT-459,FDR-015,Koramangala,2.5,LT2-domestic,12.972354,77.790619
M02984,DT-459,FDR-015,Koramangala,3.7,LT2-domestic,12.972838,77.791352
M02985,DT-459,FDR-015,Koramangala,1.2,LT2-domestic,12.973788,77.790163
M02986,DT-459,FDR-015,Koramangala,1.5,LT2-domestic,12.972347,77.790766
M02987,DT-459,FDR-015,Koramangala,1.7,LT2-domestic,12.97335,77.789999
M02988,DT-459,FDR-015,Koramangala,3.4,LT2-domestic,12.974976,77.789868
M02989,DT-459,FDR-015,Koramangala,4.0,LT2-domestic,12.973932,77.790957
H82990,DT-459,FDR-015,Koramangala,1.9,LT2-domestic,12.973984,77.789569
M02991,DT-459,FDR-015,Koramangala,3.4,LT2-domestic,12.973369,77.790791
M02992,DT-459,FDR-015,Koramangala,3.2,LT2-domestic,12.973357,77.791303
M02993,DT-459,FDR-015,Koramangala,4.9,LT2-domestic,12.972616,77.790414
M02994,DT-459,FDR-015,Koramangala,2.6,LT2-domestic,12.975876,77.79069
M02995,DT-459,FDR-015,Koramangala,3.0,LT2-domestic,12.973125,77.79082
M02996,DT-459,FDR-015,Koramangala,2.0,LT2-domestic,12.974154,77.790478
M02997,DT-459,FDR-015,Koramangala,2.2,LT2-domestic,12.97332,77.790413
H82998,DT-459,FDR-015,Koramangala,2.1,LT2-domestic,12.975339,77.791587
M02999,DT-459,FDR-015,Koramangala,3.5,LT2-domestic,12.972341,77.791644
M03000,DT-460,FDR-016,Whitefield,2.6,LT2-domestic,13.027986,77.418014
M03001,DT-460,FDR-016,Whitefield,2.9,LT2-domestic,13.028422,77.419069
M03002,DT-460,FDR-016,Whitefield,3.2,LT2-domestic,13.029037,77.417323
M03003,DT-460,FDR-016,Whitefield,2.4,LT2-domestic,13.028867,77.417764
M03004,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.028594,77.418758
M03005,DT-460,FDR-016,Whitefield,2.9,LT2-domestic,13.028726,77.416502
M03006,DT-460,FDR-016,Whitefield,3.7,LT2-domestic,13.028046,77.417354
M03007,DT-460,FDR-016,Whitefield,1.8,LT2-domestic,13.029432,77.418819
M03008,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.029692,77.417253
M03009,DT-460,FDR-016,Whitefield,4.9,LT2-domestic,13.027735,77.419616
M03010,DT-460,FDR-016,Whitefield,3.9,LT2-domestic,13.028794,77.417727
M03011,DT-460,FDR-016,Whitefield,4.8,LT2-domestic,13.02612,77.417628
M03012,DT-460,FDR-016,Whitefield,2.1,LT2-domestic,13.029195,77.41792
M03013,DT-460,FDR-016,Whitefield,1.6,LT2-domestic,13.029269,77.417762
M03014,DT-460,FDR-016,Whitefield,2.4,LT2-domestic,13.027883,77.419286
M03015,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.028396,77.418138
M03016,DT-460,FDR-016,Whitefield,4.4,LT2-domestic,13.027852,77.415158
M03017,DT-460,FDR-016,Whitefield,2.2,LT2-domestic,13.028366,77.415936
M03018,DT-460,FDR-016,Whitefield,1.8,LT2-domestic,13.028758,77.419737
M03019,DT-460,FDR-016,Whitefield,4.6,LT2-domestic,13.027872,77.418927
M03020,DT-460,FDR-016,Whitefield,3.0,LT2-domestic,13.027698,77.418533
M03021,DT-460,FDR-016,Whitefield,1.1,LT2-domestic,13.029821,77.417746
M03022,DT-460,FDR-016,Whitefield,2.5,LT2-domestic,13.028692,77.418193
M03023,DT-460,FDR-016,Whitefield,1.3,LT2-domestic,13.030272,77.418999
M03024,DT-460,FDR-016,Whitefield,1.0,LT2-domestic,13.028389,77.418216
M03025,DT-460,FDR-016,Whitefield,3.1,LT2-domestic,13.028895,77.416687
M03026,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.029813,77.41833
M03027,DT-460,FDR-016,Whitefield,3.9,LT2-domestic,13.028073,77.416397
M03028,DT-460,FDR-016,Whitefield,1.6,LT2-domestic,13.02817,77.417244
M03029,DT-460,FDR-016,Whitefield,1.5,LT2-domestic,13.028432,77.419191
M03030,DT-460,FDR-016,Whitefield,3.5,LT2-domestic,13.030256,77.418266
M03031,DT-460,FDR-016,Whitefield,2.3,LT2-domestic,13.029321,77.417805
M03032,DT-460,FDR-016,Whitefield,2.2,LT2-domestic,13.028811,77.418612
M03033,DT-460,FDR-016,Whitefield,2.7,LT2-domestic,13.029274,77.418788
H83034,DT-460,FDR-016,Whitefield,1.2,LT2-domestic,13.02956,77.419316
M03035,DT-460,FDR-016,Whitefield,4.9,LT2-domestic,13.02835,77.418289
M03036,DT-460,FDR-016,Whitefield,3.4,LT2-domestic,13.030244,77.417286
M03037,DT-460,FDR-016,Whitefield,3.3,LT2-domestic,13.029724,77.417639
M03038,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.028114,77.418104
M03039,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.028565,77.417898
M03040,DT-460,FDR-016,Whitefield,3.4,LT2-domestic,13.027124,77.417978
M03041,DT-460,FDR-016,Whitefield,3.3,LT2-domestic,13.0274,77.417751
M03042,DT-460,FDR-016,Whitefield,2.9,LT2-domestic,13.028959,77.417175
M03043,DT-460,FDR-016,Whitefield,4.9,LT2-domestic,13.030671,77.417411
M03044,DT-460,FDR-016,Whitefield,2.7,LT2-domestic,13.030491,77.417397
H83045,DT-460,FDR-016,Whitefield,2.4,LT2-domestic,13.028947,77.417439
M03046,DT-460,FDR-016,Whitefield,2.5,LT2-domestic,13.027933,77.41676
M03047,DT-460,FDR-016,Whitefield,1.9,LT2-domestic,13.030513,77.418161
M03048,DT-460,FDR-016,Whitefield,4.2,LT2-domestic,13.027846,77.417431
M03049,DT-460,FDR-016,Whitefield,1.1,LT2-domestic,13.027516,77.417516
M03050,DT-461,FDR-016,Whitefield,3.3,LT2-domestic,12.998292,77.421976
M03051,DT-461,FDR-016,Whitefield,2.6,LT2-domestic,12.999729,77.421153
M03052,DT-461,FDR-016,Whitefield,24.6,LT5-commercial,12.998677,77.421254
M03053,DT-461,FDR-016,Whitefield,1.9,LT2-domestic,12.998882,77.422093
M03054,DT-461,FDR-016,Whitefield,10.6,LT5-commercial,12.998757,77.423042
M03055,DT-461,FDR-016,Whitefield,5.0,LT2-domestic,12.997755,77.421957
M03056,DT-461,FDR-016,Whitefield,4.1,LT2-domestic,12.99827,77.423403
M03057,DT-461,FDR-016,Whitefield,1.3,LT2-domestic,12.998832,77.420809
M03058,DT-461,FDR-016,Whitefield,4.8,LT2-domestic,12.999876,77.422741
M03059,DT-461,FDR-016,Whitefield,21.1,LT5-commercial,12.999892,77.422613
M03060,DT-461,FDR-016,Whitefield,2.9,LT2-domestic,13.000757,77.421665
M03061,DT-461,FDR-016,Whitefield,3.2,LT2-domestic,12.999065,77.422297
M03062,DT-461,FDR-016,Whitefield,17.0,LT5-commercial,12.997501,77.422034
M03063,DT-461,FDR-016,Whitefield,3.2,LT2-domestic,12.998995,77.42229
M03064,DT-461,FDR-016,Whitefield,1.7,LT2-domestic,13.000633,77.422272
M03065,DT-461,FDR-016,Whitefield,1.9,LT2-domestic,12.999153,77.421499
M03066,DT-461,FDR-016,Whitefield,3.8,LT2-domestic,12.999896,77.421331
M03067,DT-461,FDR-016,Whitefield,4.8,LT2-domestic,12.999114,77.42107
M03068,DT-461,FDR-016,Whitefield,1.2,LT2-domestic,13.000293,77.421838
M03069,DT-461,FDR-016,Whitefield,3.3,LT2-domestic,12.997999,77.422358
M03070,DT-461,FDR-016,Whitefield,23.7,LT5-commercial,13.000004,77.422224
M03071,DT-461,FDR-016,Whitefield,1.3,LT2-domestic,12.999913,77.4243
M03072,DT-461,FDR-016,Whitefield,4.2,LT2-domestic,12.996939,77.422661
M03073,DT-461,FDR-016,Whitefield,2.0,LT2-domestic,12.999151,77.421347
H83074,DT-461,FDR-016,Whitefield,4.6,LT2-domestic,13.000792,77.422307
H83075,DT-461,FDR-016,Whitefield,2.2,LT2-domestic,12.997157,77.421632
M03076,DT-461,FDR-016,Whitefield,1.4,LT2-domestic,13.000546,77.42174
M03077,DT-461,FDR-016,Whitefield,25.8,LT5-commercial,13.00032,77.422921
M03078,DT-461,FDR-016,Whitefield,2.3,LT2-domestic,12.998485,77.4233
M03079,DT-461,FDR-016,Whitefield,2.0,LT2-domestic,12.998421,77.421591
M03080,DT-461,FDR-016,Whitefield,3.9,LT2-domestic,12.998806,77.422596
M03081,DT-461,FDR-016,Whitefield,1.3,LT2-domestic,13.000175,77.420909
M03082,DT-461,FDR-016,Whitefield,2.5,LT2-domestic,13.000716,77.42253
M03083,DT-461,FDR-016,Whitefield,2.6,LT2-domestic,12.999381,77.421734
M03084,DT-461,FDR-016,Whitefield,3.8,LT2-domestic,12.99854,77.423276
M03085,DT-461,FDR-016,Whitefield,4.7,LT2-domestic,13.00004,77.421557
M03086,DT-461,FDR-016,Whitefield,3.7,LT2-domestic,12.997478,77.421782
M03087,DT-461,FDR-016,Whitefield,1.2,LT2-domestic,12.99858,77.420169
M03088,DT-461,FDR-016,Whitefield,3.7,LT2-domestic,12.999548,77.422354
M03089,DT-461,FDR-016,Whitefield,1.4,LT2-domestic,12.998844,77.420107
M03090,DT-461,FDR-016,Whitefield,3.7,LT2-domestic,12.999956,77.422191
M03091,DT-461,FDR-016,Whitefield,3.4,LT2-domestic,12.999907,77.423172
M03092,DT-461,FDR-016,Whitefield,1.6,LT2-domestic,12.999196,77.421549
M03093,DT-461,FDR-016,Whitefield,35.4,LT5-commercial,12.998999,77.421085
M03094,DT-461,FDR-016,Whitefield,2.2,LT2-domestic,12.999215,77.423939
M03095,DT-461,FDR-016,Whitefield,1.0,LT2-domestic,12.998141,77.422241
M03096,DT-461,FDR-016,Whitefield,3.6,LT2-domestic,12.998861,77.42223
M03097,DT-461,FDR-016,Whitefield,1.8,LT2-domestic,12.998345,77.423107
M03098,DT-461,FDR-016,Whitefield,3.0,LT2-domestic,12.999597,77.421971
M03099,DT-461,FDR-016,Whitefield,3.1,LT2-domestic,12.99856,77.422446
M03100,DT-462,FDR-016,Whitefield,1.2,LT2-domestic,12.992809,77.447448
M03101,DT-462,FDR-016,Whitefield,3.8,LT2-domestic,12.991717,77.449622
M03102,DT-462,FDR-016,Whitefield,3.6,LT2-domestic,12.993879,77.449669
M03103,DT-462,FDR-016,Whitefield,3.6,LT2-domestic,12.992705,77.44708
M03104,DT-462,FDR-016,Whitefield,1.3,LT2-domestic,12.993953,77.44961
M03105,DT-462,FDR-016,Whitefield,1.3,LT2-domestic,12.993426,77.449904
M03106,DT-462,FDR-016,Whitefield,4.1,LT2-domestic,12.993196,77.447996
M03107,DT-462,FDR-016,Whitefield,4.1,LT2-domestic,12.994522,77.450048
M03108,DT-462,FDR-016,Whitefield,4.5,LT2-domestic,12.994044,77.448312
M03109,DT-462,FDR-016,Whitefield,4.6,LT2-domestic,12.992801,77.4484
M03110,DT-462,FDR-016,Whitefield,39.1,LT5-commercial,12.994775,77.447934
M03111,DT-462,FDR-016,Whitefield,1.7,LT2-domestic,12.994311,77.451651
H83112,DT-462,FDR-016,Whitefield,1.4,LT2-domestic,12.99298,77.448313
M03113,DT-462,FDR-016,Whitefield,2.9,LT2-domestic,12.993189,77.449269
M03114,DT-462,FDR-016,Whitefield,4.1,LT2-domestic,12.994225,77.447542
M03115,DT-462,FDR-016,Whitefield,4.7,LT2-domestic,12.994346,77.448248
H83116,DT-462,FDR-016,Whitefield,3.0,LT2-domestic,12.994344,77.448234
M03117,DT-462,FDR-016,Whitefield,1.1,LT2-domestic,12.993754,77.448172
M03118,DT-462,FDR-016,Whitefield,4.2,LT2-domestic,12.993432,77.448688
M03119,DT-462,FDR-016,Whitefield,4.8,LT2-domestic,12.993894,77.448641
M03120,DT-462,FDR-016,Whitefield,2.3,LT2-domestic,12.994466,77.448968
M03121,DT-462,FDR-016,Whitefield,2.5,LT2-domestic,12.994212,77.448307
M03122,DT-462,FDR-016,Whitefield,4.9,LT2-domestic,12.992968,77.448124
M03123,DT-462,FDR-016,Whitefield,4.0,LT2-domestic,12.993837,77.44923
M03124,DT-462,FDR-016,Whitefield,3.5,LT2-domestic,12.993083,77.448992
M03125,DT-462,FDR-016,Whitefield,48.9,LT5-commercial,12.99504,77.447099
M03126,DT-462,FDR-016,Whitefield,2.9,LT2-domestic,12.99554,77.448249
M03127,DT-462,FDR-016,Whitefield,5.0,LT2-domestic,12.994792,77.449146
M03128,DT-462,FDR-016,Whitefield,1.1,LT2-domestic,12.99308,77.449467
M03129,DT-462,FDR-016,Whitefield,1.5,LT2-domestic,12.994012,77.447819
M03130,DT-462,FDR-016,Whitefield,5.0,LT2-domestic,12.992466,77.449388
M03131,DT-462,FDR-016,Whitefield,1.8,LT2-domestic,12.992935,77.448586
H83132,DT-462,FDR-016,Whitefield,2.6,LT2-domestic,12.993838,77.4486
M03133,DT-462,FDR-016,Whitefield,27.0,LT5-commercial,12.994212,77.448036
M03134,DT-462,FDR-016,Whitefield,4.0,LT2-domestic,12.993313,77.449
